frame,time_s,role,track_id,x_px,y_px,court_x_m,court_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence,source
172,8.190476,far,1,634.000,435.000,4.620281,2.017023,605.230,284.287,682.239,448.018,0.892556,detected
173,8.238095,near,,,,,,,,,,0.000000,missing
173,8.238095,far,1,633.000,435.000,4.609478,2.017422,604.854,281.688,681.070,447.387,0.893894,detected
174,8.285714,near,,,,,,,,,,0.000000,missing
174,8.285714,far,1,632.000,433.000,4.618110,2.159838,603.989,278.346,679.831,447.083,0.892090,detected
175,8.333333,near,,,,,,,,,,0.000000,missing
175,8.333333,far,1,633.000,428.000,4.680098,2.529961,602.273,271.429,678.539,444.160,0.894649,detected
176,8.380952,near,,,,,,,,,,0.000000,missing
176,8.380952,far,1,633.000,426.000,4.701424,2.684737,601.528,268.014,677.764,442.822,0.894243,detected
177,8.428571,near,,,,,,,,,,0.000000,missing
177,8.428571,far,1,635.000,422.000,4.769146,3.005355,601.670,266.651,676.959,441.016,0.890876,detected
178,8.476190,near,,,,,,,,,,0.000000,missing
178,8.476190,far,1,637.000,422.000,4.792551,3.004367,602.444,268.325,676.396,440.815,0.897539,detected
179,8.523810,near,20,497.000,470.000,3.105223,11.648704,434.990,311.176,554.421,485.867,0.880270,detected
179,8.523810,far,,646.000,394.000,5.320047,5.818246,,,,,0.000000,tracked
180,8.571429,near,20,497.000,471.000,3.104674,11.684399,435.636,310.349,546.548,489.409,0.861670,detected
180,8.571429,far,,646.000,394.000,5.320047,5.818246,,,,,0.000000,tracked
181,8.619048,near,20,493.000,470.000,3.068967,11.648003,435.677,298.867,542.859,490.363,0.829271,detected
181,8.619048,far,,646.000,394.000,5.320047,5.818246,,,,,0.000000,tracked
182,8.666667,near,20,496.000,468.000,3.097185,11.576056,436.166,276.696,545.525,490.191,0.804915,detected
182,8.666667,far,,645.000,393.000,5.324258,5.943042,,,,,0.000000,tracked
183,8.714286,near,20,495.000,463.000,3.090449,11.388135,433.473,271.060,539.995,489.309,0.739772,detected
183,8.714286,far,,644.000,392.000,5.328537,6.069868,,,,,0.000000,tracked
184,8.761905,near,20,496.000,452.000,3.106191,10.939179,439.771,266.023,539.746,482.728,0.841247,detected
184,8.761905,far,,644.000,392.000,5.328537,6.069868,,,,,0.000000,tracked
185,8.809524,near,20,495.000,442.000,3.102135,10.480968,442.402,262.938,536.052,474.402,0.854190,detected
185,8.809524,far,,643.000,391.000,5.332887,6.198771,,,,,0.000000,tracked
186,8.857143,near,20,495.000,421.000,3.117054,9.322768,444.553,261.818,531.873,455.629,0.853006,detected
186,8.857143,far,,643.000,391.000,5.332887,6.198771,,,,,0.000000,tracked
187,8.904762,near,20,494.000,419.000,3.106544,9.195133,447.893,261.411,531.717,442.503,0.901286,detected
187,8.904762,far,,643.000,391.000,5.332887,6.198771,,,,,0.000000,tracked
188,8.952381,near,20,489.000,411.000,3.048680,8.647949,448.355,261.261,531.132,434.496,0.910858,detected
188,8.952381,far,,642.000,390.000,5.337308,6.329805,,,,,0.000000,tracked
189,9.000000,near,20,484.000,412.000,2.984509,8.717230,444.607,261.243,529.841,433.921,0.909458,detected
189,9.000000,far,,,,,,,,,,0.000000,missing
190,9.047619,near,20,481.000,408.000,2.944826,8.423468,438.696,261.492,529.029,439.221,0.910346,detected
190,9.047619,far,,,,,,,,,,0.000000,missing
191,9.095238,near,20,475.000,434.000,2.886250,10.068453,426.744,262.009,527.801,454.007,0.911637,detected
191,9.095238,far,,,,,,,,,,0.000000,missing
192,9.142857,near,20,468.000,445.000,2.820366,10.616914,418.120,261.432,530.519,468.797,0.935183,detected
192,9.142857,far,,,,,,,,,,0.000000,missing
193,9.190476,near,20,460.000,465.000,2.763569,11.457767,410.802,264.289,532.650,484.111,0.937476,detected
193,9.190476,far,,,,,,,,,,0.000000,missing
194,9.238095,near,20,452.000,482.000,2.713367,12.048275,404.114,265.557,536.231,500.617,0.905759,detected
194,9.238095,far,,,,,,,,,,0.000000,missing
195,9.285714,near,20,446.000,489.000,2.672447,12.264579,392.604,272.881,527.475,513.405,0.885246,detected
195,9.285714,far,,,,,,,,,,0.000000,missing
196,9.333333,near,20,445.000,502.000,2.682608,12.633093,392.095,296.994,519.474,521.131,0.909450,detected
196,9.333333,far,,,,,,,,,,0.000000,missing
197,9.380952,near,20,447.000,502.000,2.698308,12.633314,392.959,310.355,515.246,523.856,0.924968,detected
197,9.380952,far,,,,,,,,,,0.000000,missing
198,9.428571,near,20,446.000,503.000,2.691761,12.659858,394.501,315.828,515.606,524.467,0.909621,detected
198,9.428571,far,,,,,,,,,,0.000000,missing
199,9.476190,near,20,446.000,503.000,2.691761,12.659858,391.003,318.706,510.757,524.663,0.921142,detected
199,9.476190,far,,,,,,,,,,0.000000,missing
200,9.523810,near,20,446.000,500.000,2.687820,12.579201,392.717,317.655,511.368,522.800,0.921704,detected
200,9.523810,far,,,,,,,,,,0.000000,missing
201,9.571429,near,20,450.000,495.000,2.713391,12.440489,395.236,310.819,514.868,520.071,0.912246,detected
201,9.571429,far,,,,,,,,,,0.000000,missing
202,9.619048,near,20,446.000,478.000,2.655451,11.916728,393.738,305.584,505.412,506.311,0.902790,detected
202,9.619048,far,,,,,,,,,,0.000000,missing
203,9.666667,near,20,443.000,471.000,2.616481,11.675056,393.434,302.428,498.069,496.186,0.900983,detected
203,9.666667,far,,,,,,,,,,0.000000,missing
204,9.714286,near,20,440.000,471.000,2.589285,11.674535,393.896,300.539,494.184,491.413,0.906446,detected
204,9.714286,far,,,,,,,,,,0.000000,missing
205,9.761905,near,20,437.000,468.000,2.555541,11.565381,394.262,294.233,493.512,488.376,0.913675,detected
205,9.761905,far,,,,,,,,,,0.000000,missing
206,9.809524,near,20,436.000,460.000,2.527493,11.258736,395.256,288.521,492.321,483.338,0.896220,detected
206,9.809524,far,,,,,,,,,,0.000000,missing
207,9.857143,near,20,432.000,452.000,2.466917,10.924438,396.217,282.580,490.427,476.500,0.901229,detected
207,9.857143,far,,,,,,,,,,0.000000,missing
208,9.904762,near,20,432.000,445.000,2.445843,10.607656,398.421,281.030,487.156,467.654,0.901155,detected
208,9.904762,far,,,,,,,,,,0.000000,missing
209,9.952381,near,20,431.000,440.000,2.418996,10.365149,399.659,278.586,484.017,459.942,0.894544,detected
209,9.952381,far,,,,,,,,,,0.000000,missing
210,10.000000,near,20,431.000,438.000,2.412154,10.264216,400.849,278.260,481.226,454.435,0.892017,detected
210,10.000000,far,,,,,,,,,,0.000000,missing
211,10.047619,near,20,431.000,439.000,2.415595,10.314981,401.785,278.759,479.101,451.060,0.900929,detected
211,10.047619,far,,,,,,,,,,0.000000,missing
212,10.095238,near,20,432.000,437.000,2.419596,10.213137,402.394,275.706,478.772,449.701,0.865157,detected
212,10.095238,far,,,,,,,,,,0.000000,missing
213,10.142857,near,20,432.000,437.000,2.419596,10.213137,404.753,277.924,478.475,449.154,0.878136,detected
213,10.142857,far,,,,,,,,,,0.000000,missing
214,10.190476,near,20,433.000,436.000,2.427127,10.161448,406.912,278.393,478.380,448.199,0.873583,detected
214,10.190476,far,,,,,,,,,,0.000000,missing
215,10.238095,near,20,434.000,429.000,2.413659,9.779627,408.985,278.348,478.509,447.402,0.885399,detected
215,10.238095,far,,,,,,,,,,0.000000,missing
216,10.285714,near,20,436.000,425.000,2.422228,9.546510,409.826,276.640,478.076,445.894,0.889261,detected
216,10.285714,far,,,,,,,,,,0.000000,missing
217,10.333333,near,20,441.000,420.000,2.463961,9.238709,410.347,276.548,476.931,442.737,0.892869,detected
217,10.333333,far,,,,,,,,,,0.000000,missing
218,10.380952,near,20,442.000,418.000,2.469121,9.109431,410.886,276.753,476.287,440.632,0.895159,detected
218,10.380952,far,,,,,,,,,,0.000000,missing
219,10.428571,near,20,443.000,415.000,2.470844,8.908662,411.399,277.529,475.576,438.262,0.894634,detected
219,10.428571,far,,,,,,,,,,0.000000,missing
220,10.476190,near,20,444.000,413.000,2.476279,8.770306,412.095,278.465,474.914,435.651,0.894011,detected
220,10.476190,far,,,,,,,,,,0.000000,missing
221,10.523810,near,20,445.000,413.000,2.489020,8.770743,412.996,278.937,474.754,433.652,0.889379,detected
221,10.523810,far,,,,,,,,,,0.000000,missing
222,10.571429,near,20,445.000,413.000,2.489020,8.770743,415.668,278.914,476.272,432.398,0.879233,detected
222,10.571429,far,,,,,,,,,,0.000000,missing
223,10.619048,near,20,448.000,415.000,2.533659,8.910774,421.560,279.487,479.420,429.374,0.738754,detected
223,10.619048,far,,,,,,,,,,0.000000,missing
224,10.666667,near,20,425.000,438.000,2.346970,10.262488,400.525,293.030,461.454,443.503,0.902640,detected
224,10.666667,far,,,,,,,,,,0.000000,missing
225,10.714286,near,20,430.000,436.000,2.394155,10.160556,392.315,292.685,457.838,448.728,0.929104,detected
225,10.714286,far,,,,,,,,,,0.000000,missing
226,10.761905,near,20,434.000,435.000,2.434749,10.109139,393.380,291.033,463.594,450.243,0.932115,detected
226,10.761905,far,,,,,,,,,,0.000000,missing
227,10.809524,near,20,437.000,434.000,2.464701,10.056814,394.410,294.827,466.491,450.900,0.919286,detected
227,10.809524,far,,,,,,,,,,0.000000,missing
228,10.857143,near,20,441.000,435.000,2.512098,10.111254,396.928,295.836,471.616,450.568,0.931585,detected
228,10.857143,far,,,,,,,,,,0.000000,missing
229,10.904762,near,20,442.000,437.000,2.528776,10.216061,400.837,298.398,479.883,453.222,0.929577,detected
229,10.904762,far,,,,,,,,,,0.000000,missing
230,10.952381,near,20,447.000,440.000,2.590558,10.369608,404.080,301.865,488.870,457.865,0.925980,detected
230,10.952381,far,,,,,,,,,,0.000000,missing
231,11.000000,near,20,449.000,446.000,2.624990,10.658760,405.826,307.869,494.127,459.925,0.931515,detected
231,11.000000,far,,,,,,,,,,0.000000,missing
232,11.047619,near,20,451.000,451.000,2.655291,10.885137,404.635,315.380,495.975,462.927,0.928834,detected
232,11.047619,far,,,,,,,,,,0.000000,missing
233,11.095238,near,20,452.000,450.000,2.663524,10.841203,397.847,325.591,491.501,464.545,0.930417,detected
233,11.095238,far,,,,,,,,,,0.000000,missing
234,11.142857,near,20,450.000,450.000,2.643297,10.840727,387.269,330.007,486.652,465.078,0.926471,detected
234,11.142857,far,,,,,,,,,,0.000000,missing
235,11.190476,near,20,447.000,451.000,2.615052,10.884199,375.814,330.014,483.568,465.261,0.927455,detected
235,11.190476,far,,,,,,,,,,0.000000,missing
236,11.238095,near,20,443.000,451.000,2.574797,10.883262,364.053,329.623,480.157,465.052,0.933195,detected
236,11.238095,far,,,,,,,,,,0.000000,missing
237,11.285714,near,20,438.000,450.000,2.521846,10.837870,353.100,328.268,477.264,465.168,0.930302,detected
237,11.285714,far,,,,,,,,,,0.000000,missing
238,11.333333,near,20,430.000,451.000,2.443848,10.880213,338.861,325.555,469.466,464.697,0.931174,detected
238,11.333333,far,,,,,,,,,,0.000000,missing
239,11.380952,near,20,426.000,450.000,2.400240,10.835010,328.970,322.624,465.026,464.541,0.928971,detected
239,11.380952,far,,,,,,,,,,0.000000,missing
240,11.428571,near,20,422.000,449.000,2.356127,10.789283,318.615,314.850,462.944,464.454,0.935861,detected
240,11.428571,far,,,,,,,,,,0.000000,missing
241,11.476190,near,20,417.000,446.000,2.293360,10.650644,312.352,310.301,460.529,464.018,0.936427,detected
241,11.476190,far,,,,,,,,,,0.000000,missing
242,11.523810,near,20,410.000,444.000,2.211768,10.554558,306.441,305.806,457.377,463.122,0.931868,detected
242,11.523810,far,,,,,,,,,,0.000000,missing
243,11.571429,near,20,401.000,443.000,2.112063,10.504187,302.811,302.199,454.313,461.080,0.928667,detected
243,11.571429,far,,,,,,,,,,0.000000,missing
244,11.619048,near,20,381.000,446.000,1.918894,10.641479,298.457,300.411,450.292,461.543,0.927446,detected
244,11.619048,far,,,,,,,,,,0.000000,missing
245,11.666667,near,20,371.000,447.000,1.821295,10.685436,293.349,299.740,446.172,462.942,0.921718,detected
245,11.666667,far,,,,,,,,,,0.000000,missing
246,11.714286,near,20,364.000,451.000,1.776249,10.864665,290.304,301.781,442.676,465.031,0.929766,detected
246,11.714286,far,,,,,,,,,,0.000000,missing
247,11.761905,near,20,362.000,453.000,1.769516,10.951726,289.115,305.834,438.491,466.151,0.929732,detected
247,11.761905,far,,,,,,,,,,0.000000,missing
248,11.809524,near,20,360.000,454.000,1.756217,10.994327,289.272,309.639,435.323,466.515,0.927826,detected
248,11.809524,far,,,,,,,,,,0.000000,missing
249,11.857143,near,20,358.000,453.000,1.729345,10.950809,289.049,311.703,433.057,466.643,0.927731,detected
249,11.857143,far,,,,,,,,,,0.000000,missing
250,11.904762,near,20,362.000,453.000,1.769516,10.951726,289.356,309.592,435.079,466.779,0.933271,detected
250,11.904762,far,,,,,,,,,,0.000000,missing
251,11.952381,near,20,362.000,452.000,1.762768,10.908200,288.849,306.470,436.725,466.567,0.932722,detected
251,11.952381,far,,,,,,,,,,0.000000,missing
252,12.000000,near,20,365.000,451.000,1.786399,10.864902,290.139,303.423,439.065,465.434,0.934412,detected
252,12.000000,far,53,439.000,351.000,1.968582,0.000000,419.866,280.757,458.990,358.305,0.749113,detected
253,12.047619,near,20,370.000,451.000,1.837133,10.866083,293.118,300.915,441.692,463.786,0.921994,detected
253,12.047619,far,53,438.000,352.000,1.958795,0.000000,418.306,280.882,458.786,360.829,0.779322,detected
254,12.095238,near,20,387.000,451.000,2.009427,10.870095,309.459,299.372,454.442,463.548,0.919107,detected
254,12.095238,far,53,436.000,352.000,1.914260,0.000000,417.785,281.901,457.895,360.764,0.645806,detected
255,12.142857,near,20,396.000,450.000,2.095546,10.827844,323.457,293.832,466.521,462.185,0.920466,detected
255,12.142857,far,53,438.000,353.000,1.971236,0.000000,418.516,284.589,457.047,360.452,0.515627,detected
256,12.190476,near,20,403.000,444.000,2.138174,10.552721,333.912,291.015,473.865,461.471,0.920077,detected
256,12.190476,far,,437.000,353.000,1.949240,0.000000,,,,,0.000000,tracked
257,12.238095,near,20,411.000,441.000,2.208730,10.409236,343.062,289.435,478.371,459.421,0.920246,detected
257,12.238095,far,,442.000,352.000,2.047802,0.000000,,,,,0.000000,tracked
258,12.285714,near,20,420.000,438.000,2.292616,10.261046,351.274,288.833,480.336,455.451,0.914876,detected
258,12.285714,far,,446.000,352.000,2.136726,0.000000,,,,,0.000000,tracked
259,12.333333,near,20,442.000,444.000,2.547475,10.562940,365.132,293.448,488.908,456.128,0.924600,detected
259,12.333333,far,,454.000,352.000,2.314327,0.000000,,,,,0.000000,tracked
260,12.380952,near,20,448.000,446.000,2.614645,10.658507,374.382,297.793,494.705,457.912,0.927394,detected
260,12.380952,far,,457.000,352.000,2.380842,0.000000,,,,,0.000000,tracked
261,12.428571,near,20,450.000,447.000,2.637360,10.705210,380.073,302.429,496.169,458.788,0.917095,detected
261,12.428571,far,,461.000,355.000,2.487883,0.274023,,,,,0.000000,tracked
262,12.476190,near,20,452.000,447.000,2.657929,10.705709,384.875,307.318,495.919,458.670,0.923661,detected
262,12.476190,far,,464.000,355.000,2.551954,0.280093,,,,,0.000000,tracked
263,12.523810,near,20,451.000,447.000,2.647645,10.705460,388.469,309.424,496.554,458.476,0.926651,detected
263,12.523810,far,,466.000,355.000,2.594643,0.284138,,,,,0.000000,tracked
264,12.571429,near,20,451.000,446.000,2.645679,10.659266,391.383,309.359,497.876,458.093,0.922539,detected
264,12.571429,far,,466.000,354.000,2.589913,0.014069,,,,,0.000000,tracked
265,12.619048,near,20,447.000,438.000,2.585761,10.268819,392.884,303.874,498.136,453.392,0.907182,detected
265,12.619048,far,,462.000,348.000,2.465970,0.000000,,,,,0.000000,tracked
266,12.666667,near,20,442.000,434.000,2.520274,10.058349,394.294,299.999,497.752,449.141,0.909041,detected
266,12.666667,far,,,,,,,,,,0.000000,missing
267,12.714286,near,20,437.000,428.000,2.444617,9.723294,393.988,294.084,497.034,445.212,0.912908,detected
267,12.714286,far,,,,,,,,,,0.000000,missing
268,12.761905,near,20,433.000,423.000,2.378994,9.423934,396.917,290.846,497.626,440.581,0.894418,detected
268,12.761905,far,,,,,,,,,,0.000000,missing
269,12.809524,near,20,430.000,420.000,2.330205,9.234443,401.206,289.105,499.284,436.364,0.895085,detected
269,12.809524,far,,,,,,,,,,0.000000,missing
270,12.857143,near,20,426.000,422.000,2.290892,9.359357,403.415,289.706,499.554,435.115,0.907286,detected
270,12.857143,far,,,,,,,,,,0.000000,missing
271,12.904762,near,20,425.000,422.000,2.278877,9.358982,404.757,290.912,499.287,434.826,0.900050,detected
271,12.904762,far,,,,,,,,,,0.000000,missing
272,12.952381,near,20,424.000,422.000,2.266861,9.358606,404.991,292.306,498.208,434.997,0.903270,detected
272,12.952381,far,53,461.000,350.000,2.456410,0.000000,430.498,274.864,483.302,361.603,0.506400,detected
273,13.000000,near,20,424.000,416.000,2.236987,8.968735,403.279,293.376,494.532,434.340,0.814730,detected
273,13.000000,far,53,461.000,351.000,2.463014,0.000000,432.311,275.027,482.900,363.575,0.655758,detected
274,13.047619,near,20,424.000,415.000,2.231767,8.900620,402.770,295.454,491.373,433.259,0.845420,detected
274,13.047619,far,53,460.000,353.000,2.453866,0.000000,433.812,275.514,482.019,364.379,0.701071,detected
275,13.095238,near,20,422.000,417.000,2.217278,9.035104,399.471,295.820,485.668,431.881,0.887500,detected
275,13.095238,far,,460.000,353.000,2.453866,0.000000,,,,,0.000000,tracked
276,13.142857,near,20,422.000,420.000,2.232810,9.231336,395.770,296.329,480.498,430.828,0.847474,detected
276,13.142857,far,,460.000,353.000,2.453866,0.000000,,,,,0.000000,tracked
277,13.190476,near,20,422.000,419.000,2.227703,9.166802,395.413,295.927,479.146,430.342,0.846246,detected
277,13.190476,far,53,462.000,348.000,2.465970,0.000000,439.389,278.317,479.539,357.038,0.609760,detected
278,13.238095,near,20,422.000,418.000,2.222526,9.101398,394.571,294.304,479.240,430.975,0.848749,detected
278,13.238095,far,53,460.000,350.000,2.433712,0.000000,439.071,278.591,480.033,360.265,0.508924,detected
279,13.285714,near,20,421.000,418.000,2.210179,9.100995,395.737,291.753,481.383,430.732,0.861045,detected
279,13.285714,far,53,462.000,352.000,2.491598,0.000000,440.134,279.463,481.300,362.150,0.572299,detected
280,13.333333,near,20,421.000,416.000,2.199443,8.967485,395.432,289.554,482.025,430.480,0.822318,detected
280,13.333333,far,53,461.000,353.000,2.475746,0.000000,440.577,282.323,482.476,366.119,0.681318,detected
281,13.380952,near,20,420.000,416.000,2.186925,8.967069,394.544,286.936,482.018,429.822,0.849791,detected
281,13.380952,far,53,463.000,353.000,2.519491,0.000000,441.112,283.634,482.673,366.449,0.406250,detected
282,13.428571,near,20,419.000,416.000,2.174405,8.966652,393.456,284.264,481.685,429.672,0.868069,detected
282,13.428571,far,53,462.000,354.000,2.503502,0.005760,441.313,283.740,482.117,365.052,0.625058,detected
283,13.476190,near,20,420.000,415.000,2.181359,8.898926,392.122,282.710,481.013,429.837,0.874851,detected
283,13.476190,far,53,469.000,352.000,2.646440,0.000000,444.032,282.422,484.415,363.933,0.571656,detected
284,13.523810,near,20,420.000,414.000,2.175716,8.829837,394.150,282.676,481.164,429.800,0.837328,detected
284,13.523810,far,53,466.000,351.000,2.575028,0.000000,446.519,281.051,486.132,362.536,0.629603,detected
285,13.571429,near,20,420.000,415.000,2.181359,8.898926,391.556,283.074,475.735,429.822,0.851694,detected
285,13.571429,far,53,467.000,352.000,2.602225,0.000000,448.871,280.028,487.954,361.888,0.697294,detected
286,13.619048,near,20,420.000,413.000,2.169994,8.759782,388.497,283.373,469.407,430.422,0.844006,detected
286,13.619048,far,53,465.000,350.000,2.547148,0.000000,448.636,279.518,488.106,362.450,0.698328,detected
287,13.666667,near,20,421.000,414.000,2.188408,8.830268,387.820,282.683,466.179,431.215,0.721903,detected
287,13.666667,far,53,481.000,347.000,2.905954,0.000000,454.106,279.825,492.156,359.972,0.333773,detected
288,13.714286,near,20,422.000,418.000,2.222526,9.101398,388.865,283.297,464.174,431.454,0.781734,detected
288,13.714286,far,,481.000,347.000,2.905954,0.000000,,,,,0.000000,tracked
289,13.761905,near,20,423.000,419.000,2.239964,9.167197,392.035,284.604,465.322,432.730,0.656235,detected
289,13.761905,far,53,475.000,350.000,2.773617,0.000000,455.437,281.609,494.274,359.746,0.748149,detected
290,13.809524,near,20,423.000,421.000,2.249950,9.295396,393.260,284.458,465.072,433.366,0.795869,detected
290,13.809524,far,53,471.000,349.000,2.679182,0.000000,454.780,282.014,494.925,359.480,0.783486,detected
291,13.857143,near,20,425.000,421.000,2.274143,9.296160,394.339,284.255,464.398,433.628,0.856132,detected
291,13.857143,far,53,478.000,347.000,2.835545,0.000000,455.998,280.635,497.636,359.013,0.856036,detected
292,13.904762,near,20,425.000,415.000,2.244365,8.901045,397.680,284.521,465.552,433.221,0.816925,detected
292,13.904762,far,,478.000,347.000,2.835545,0.000000,,,,,0.000000,tracked
293,13.952381,near,20,427.000,415.000,2.269556,8.901892,401.233,283.245,467.822,433.296,0.795096,detected
293,13.952381,far,,478.000,347.000,2.835545,0.000000,,,,,0.000000,tracked
294,14.000000,near,20,428.000,414.000,2.277208,8.833286,405.655,282.747,470.883,433.476,0.845219,detected
294,14.000000,far,53,479.000,347.000,2.859020,0.000000,459.551,275.698,504.505,358.894,0.826506,detected
295,14.047619,near,20,431.000,416.000,2.324532,8.971647,411.052,282.464,475.320,433.947,0.867455,detected
295,14.047619,far,53,480.000,348.000,2.883912,0.000000,462.404,274.610,507.816,358.785,0.844253,detected
296,14.095238,near,20,437.000,418.000,2.407532,9.107425,418.016,281.112,482.218,433.502,0.863821,detected
296,14.095238,far,53,486.000,347.000,3.023186,0.000000,467.747,273.315,513.279,359.126,0.804692,detected
297,14.142857,near,20,444.000,418.000,2.493746,9.110233,423.439,279.577,488.747,433.300,0.889200,detected
297,14.142857,far,53,488.000,348.000,3.069077,0.000000,470.720,272.527,515.870,359.402,0.802481,detected
298,14.190476,near,20,448.000,422.000,2.554827,9.367602,426.652,278.589,493.596,434.139,0.899704,detected
298,14.190476,far,53,489.000,351.000,3.088603,0.000000,472.599,272.145,517.183,359.935,0.787278,detected
299,14.238095,near,20,452.000,419.000,2.594872,9.178638,428.305,278.960,496.008,433.913,0.906580,detected
299,14.238095,far,53,492.000,351.000,3.155387,0.000000,473.997,271.402,518.024,360.254,0.749519,detected
300,14.285714,near,20,455.000,421.000,2.636304,9.307592,428.844,278.148,498.174,434.045,0.906890,detected
300,14.285714,far,,495.000,351.000,3.222124,0.000000,,,,,0.000000,tracked
301,14.333333,near,20,459.000,420.000,2.682429,9.245678,430.662,278.846,501.268,434.449,0.914411,detected
301,14.333333,far,53,497.000,346.000,3.284317,0.000000,477.744,270.204,518.537,356.514,0.689547,detected
302,14.380952,near,20,461.000,421.000,2.708572,9.309874,431.361,278.992,503.379,434.817,0.917214,detected
302,14.380952,far,,496.000,346.000,3.260642,0.000000,,,,,0.000000,tracked
303,14.428571,near,20,464.000,422.000,2.746322,9.373585,433.101,278.709,506.215,435.235,0.919527,detected
303,14.428571,far,,495.000,347.000,3.233841,0.000000,,,,,0.000000,tracked
304,14.476190,near,20,467.000,422.000,2.782185,9.374704,435.179,277.849,508.731,435.007,0.921764,detected
304,14.476190,far,,495.000,347.000,3.233841,0.000000,,,,,0.000000,tracked
305,14.523810,near,20,470.000,422.000,2.818033,9.375825,438.736,275.447,512.632,434.809,0.904576,detected
305,14.523810,far,,497.000,347.000,3.280589,0.000000,,,,,0.000000,tracked
306,14.571429,near,20,475.000,422.000,2.877752,9.377690,443.318,274.168,516.327,434.596,0.887264,detected
306,14.571429,far,,499.000,346.000,3.331650,0.000000,,,,,0.000000,tracked
307,14.619048,near,20,484.000,411.000,2.984440,8.645694,453.420,277.889,522.742,434.401,0.753164,detected
307,14.619048,far,,499.000,346.000,3.331650,0.000000,,,,,0.000000,tracked
308,14.666667,near,20,488.000,416.000,3.034420,8.995270,459.029,277.552,528.398,434.496,0.893462,detected
308,14.666667,far,,499.000,346.000,3.331650,0.000000,,,,,0.000000,tracked
309,14.714286,near,20,494.000,418.000,3.107298,9.130222,462.603,274.615,534.562,435.250,0.887136,detected
309,14.714286,far,,501.000,346.000,3.378960,0.000000,,,,,0.000000,tracked
310,14.761905,near,20,502.000,424.000,3.196933,9.509984,464.607,271.261,540.130,436.855,0.905923,detected
310,14.761905,far,,503.000,346.000,3.426246,0.000000,,,,,0.000000,tracked
311,14.809524,near,20,505.000,420.000,3.238470,9.263415,467.252,272.055,544.193,436.505,0.908623,detected
311,14.809524,far,,505.000,347.000,3.467354,0.000000,,,,,0.000000,tracked
312,14.857143,near,20,514.000,426.000,3.333404,9.633273,471.852,273.132,551.038,438.936,0.921296,detected
312,14.857143,far,,,,,,,,,,0.000000,missing
313,14.904762,near,20,515.000,428.000,3.340570,9.749596,475.783,274.320,556.895,441.737,0.931931,detected
313,14.904762,far,,,,,,,,,,0.000000,missing
314,14.952381,near,20,517.000,432.000,3.354374,9.973635,480.767,276.473,562.257,443.216,0.930259,detected
314,14.952381,far,,,,,,,,,,0.000000,missing
315,15.000000,near,20,520.000,432.000,3.387818,9.974577,485.353,278.768,566.467,444.471,0.922232,detected
315,15.000000,far,,,,,,,,,,0.000000,missing
316,15.047619,near,20,523.000,431.000,3.423884,9.920742,490.056,278.398,570.713,444.640,0.919921,detected
316,15.047619,far,,,,,,,,,,0.000000,missing
317,15.095238,near,20,529.000,415.000,3.545532,8.944805,497.507,278.574,575.905,444.437,0.888959,detected
317,15.095238,far,,,,,,,,,,0.000000,missing
318,15.142857,near,20,536.000,427.000,3.584057,9.699132,501.917,275.203,579.253,444.543,0.877318,detected
318,15.142857,far,53,510.000,351.000,3.555108,0.000000,494.413,268.693,533.126,361.261,0.550952,detected
319,15.190476,near,20,542.000,421.000,3.678843,9.340502,506.787,276.290,581.526,444.780,0.893738,detected
319,15.190476,far,53,512.000,351.000,3.599417,0.000000,496.182,269.015,533.545,361.427,0.613282,detected
320,15.238095,near,20,546.000,423.000,3.717010,9.465299,511.811,276.810,584.448,444.889,0.885072,detected
320,15.238095,far,53,515.000,350.000,3.674137,0.000000,498.625,269.749,534.839,361.246,0.690080,detected
321,15.285714,near,20,552.000,426.000,3.772404,9.646429,515.785,277.053,586.484,444.687,0.893871,detected
321,15.285714,far,53,516.000,349.000,3.705321,0.000000,501.196,269.602,536.583,360.284,0.695592,detected
322,15.333333,near,,553.000,422.000,3.804528,9.406641,,,,,0.000000,tracked
322,15.333333,far,,523.000,348.000,3.874951,0.000000,,,,,0.000000,tracked
323,15.380952,near,,552.000,422.000,3.792704,9.406272,,,,,0.000000,tracked
323,15.380952,far,60,464.000,432.000,2.761584,2.303143,423.597,284.282,497.615,445.525,0.900678,detected
324,15.428571,near,,551.000,422.000,3.780877,9.405903,,,,,0.000000,tracked
324,15.428571,far,60,465.000,434.000,2.775496,2.156716,424.369,287.390,497.718,446.611,0.876798,detected
325,15.476190,near,,551.000,421.000,3.786041,9.343886,,,,,0.000000,tracked
325,15.476190,far,60,466.000,433.000,2.785307,2.228850,427.166,289.764,500.457,447.333,0.911466,detected
326,15.523810,near,,560.000,421.000,3.893118,9.347266,,,,,0.000000,tracked
326,15.523810,far,60,468.000,432.000,2.806452,2.301436,431.432,293.186,504.338,447.005,0.918043,detected
327,15.571429,near,,560.000,420.000,3.899055,9.284489,,,,,0.000000,tracked
327,15.571429,far,60,470.000,431.000,2.827854,2.374903,433.682,296.612,506.329,445.994,0.908423,detected
328,15.619048,near,,563.000,419.000,3.941208,9.222040,,,,,0.000000,tracked
328,15.619048,far,60,471.000,432.000,2.840090,2.300156,434.541,307.829,505.201,447.627,0.913349,detected
329,15.666667,near,,566.000,418.000,3.983909,9.158781,,,,,0.000000,tracked
